time,gFx,gFy,gFz,TgF
9.59581484,-0.0459,0.9970,0.0345,0.999
9.598710465,-0.0474,0.9974,0.0337,0.999
9.600416923,-0.0467,0.9965,0.0325,0.998
9.602498902,-0.0469,0.9970,0.0327,0.999
9.604859996,-0.0486,0.9957,0.0340,0.998
9.607434059,-0.0491,0.9945,0.0357,0.996
9.609746194,-0.0467,0.9943,0.0376,0.996
9.611694475,-0.0464,0.9938,0.0379,0.996
9.61445135,-0.0464,0.9940,0.0374,0.996
9.617362548,-0.0472,0.9940,0.0347,0.996
9.619548798,-0.0476,0.9913,0.0371,0.993
9.621306038,-0.0474,0.9906,0.0349,0.992
9.623620881,-0.0469,0.9916,0.0327,0.993
9.62592109,-0.0486,0.9916,0.0318,0.993
9.628217131,-0.0494,0.9889,0.0327,0.991
9.630400517,-0.0494,0.9874,0.0347,0.989
9.632747652,-0.0484,0.9872,0.0357,0.989
9.635337184,-0.0479,0.9879,0.0367,0.990
9.638418381,-0.0491,0.9874,0.0364,0.989
9.640292756,-0.0481,0.9860,0.0367,0.988
9.642849527,-0.0474,0.9867,0.0364,0.989
9.644544423,-0.0494,0.9848,0.0374,0.987
9.647058277,-0.0486,0.9889,0.0369,0.991
9.649807392,-0.0486,0.9867,0.0364,0.989
9.652096038,-0.0472,0.9850,0.0347,0.987
9.656801611,-0.0489,0.9828,0.0349,0.985
9.657722756,-0.0479,0.9818,0.0362,0.984
9.660294059,-0.0476,0.9811,0.0352,0.983
9.661313746,-0.0489,0.9806,0.0369,0.983
9.665363173,-0.0486,0.9801,0.0379,0.982
9.666140777,-0.0484,0.9806,0.0396,0.983
9.667945256,-0.0498,0.9826,0.0393,0.985
9.670595413,-0.0503,0.9816,0.0376,0.984
9.672697704,-0.0501,0.9813,0.0354,0.983
9.67642734,-0.0501,0.9789,0.0371,0.981
9.678386819,-0.0486,0.9789,0.0374,0.981
9.680939475,-0.0494,0.9794,0.0386,0.981
9.682166663,-0.0498,0.9784,0.0386,0.980
9.684820204,-0.0486,0.9779,0.0386,0.980
9.687009319,-0.0479,0.9779,0.0381,0.980
9.690126663,-0.0481,0.9779,0.0386,0.980
9.691491038,-0.0481,0.9755,0.0391,0.977
9.694444006,-0.0491,0.9764,0.0389,0.978
9.696782965,-0.0501,0.9752,0.0367,0.977
9.699695361,-0.0496,0.9743,0.0379,0.976
9.700898694,-0.0491,0.9740,0.0374,0.976
9.704463902,-0.0479,0.9752,0.0379,0.977
9.706335152,-0.0489,0.9750,0.0389,0.977
9.707982965,-0.0498,0.9752,0.0391,0.977
9.711392236,-0.0484,0.9740,0.0403,0.976
9.713065569,-0.0479,0.9743,0.0389,0.976
9.715336402,-0.0503,0.9747,0.0391,0.977
9.718545725,-0.0498,0.9747,0.0381,0.977
9.720274579,-0.0494,0.9730,0.0386,0.975
9.722794371,-0.0513,0.9740,0.0396,0.976
9.724399423,-0.0501,0.9747,0.0391,0.977
9.727769579,-0.0489,0.9740,0.0403,0.976
9.730001506,-0.0491,0.9747,0.0401,0.977
9.732079267,-0.0498,0.9728,0.0393,0.975
9.733878486,-0.0496,0.9728,0.0408,0.975
9.737512392,-0.0503,0.9728,0.0393,0.975
9.738625517,-0.0489,0.9708,0.0396,0.973
9.741974736,-0.0484,0.9718,0.0401,0.974
9.744315048,-0.0484,0.9718,0.0415,0.974
9.746527444,-0.0491,0.9713,0.0403,0.973
9.748392236,-0.0486,0.9730,0.0425,0.975
9.750938798,-0.0491,0.9716,0.0430,0.974
9.754347288,-0.0484,0.9728,0.0425,0.975
9.7553251,-0.0481,0.9699,0.0415,0.972
9.758353121,-0.0498,0.9694,0.0403,0.971
9.760685361,-0.0503,0.9706,0.0398,0.973
9.766158121,-0.0498,0.9703,0.0413,0.973
9.766821142,-0.0498,0.9708,0.0413,0.973
9.767203433,-0.0489,0.9718,0.0408,0.974
9.769946819,-0.0486,0.9713,0.0401,0.973
9.773796402,-0.0484,0.9725,0.0401,0.975
9.774138694,-0.0496,0.9723,0.0415,0.974
9.776461038,-0.0494,0.9706,0.0408,0.973
9.77840135,-0.0494,0.9711,0.0415,0.973
9.78082109,-0.0511,0.9708,0.0418,0.973
9.785069579,-0.0506,0.9728,0.0418,0.975
9.786616558,-0.0476,0.9738,0.0418,0.976
9.788357027,-0.0496,0.9733,0.0418,0.975
9.79034484,-0.0494,0.9723,0.0413,0.974
9.793822079,-0.0496,0.9723,0.0398,0.974
9.796055621,-0.0501,0.9718,0.0391,0.974
9.798098642,-0.0513,0.9711,0.0396,0.973
9.799788381,-0.0511,0.9703,0.0406,0.973
9.802897704,-0.0508,0.9701,0.0413,0.972
9.805136819,-0.0503,0.9703,0.0398,0.972
9.806873538,-0.0489,0.9716,0.0379,0.974
9.809083642,-0.0486,0.9735,0.0389,0.976
9.81324609,-0.0498,0.9738,0.0413,0.976
9.813922131,-0.0494,0.9718,0.0393,0.974
9.816310569,-0.0491,0.9721,0.0398,0.974
9.819242027,-0.0481,0.9706,0.0406,0.973
9.821015048,-0.0486,0.9713,0.0393,0.973
9.82342385,-0.0498,0.9718,0.0423,0.974
9.82699984,-0.0476,0.9723,0.0413,0.974
9.829544058,-0.0498,0.9740,0.0413,0.976
9.831233694,-0.0511,0.9728,0.0408,0.975
9.832813173,-0.0513,0.9730,0.0408,0.975
9.835765829,-0.0508,0.9733,0.0389,0.975
9.837515933,-0.0511,0.9747,0.0386,0.977
9.840569319,-0.0496,0.9750,0.0396,0.977
9.842802027,-0.0511,0.9738,0.0384,0.976
9.845125308,-0.0494,0.9750,0.0393,0.977
9.849703538,-0.0501,0.9757,0.0379,0.978
9.850241298,-0.0484,0.9760,0.0393,0.978
9.852202392,-0.0491,0.9760,0.0396,0.978
9.854571767,-0.0491,0.9767,0.0391,0.979
9.856400569,-0.0484,0.9750,0.0381,0.977
9.858390725,-0.0484,0.9752,0.0389,0.977
9.861496663,-0.0476,0.9769,0.0398,0.979
9.86342234,-0.0476,0.9784,0.0393,0.980
9.866055621,-0.0486,0.9779,0.0384,0.980
9.868253017,-0.0481,0.9772,0.0384,0.979
9.870377548,-0.0486,0.9789,0.0393,0.981
9.872628173,-0.0489,0.9796,0.0381,0.982
9.875644579,-0.0506,0.9786,0.0371,0.981
9.878024527,-0.0498,0.9791,0.0384,0.981
9.879949475,-0.0489,0.9804,0.0379,0.982
9.882897288,-0.0484,0.9804,0.0371,0.982
9.885607496,-0.0501,0.9786,0.0384,0.981
9.887835204,-0.0494,0.9811,0.0396,0.983
9.889098746,-0.0474,0.9806,0.0389,0.983
9.891452548,-0.0481,0.9801,0.0369,0.982
9.8948751,-0.0503,0.9816,0.0367,0.984
9.896985881,-0.0501,0.9833,0.0364,0.985
9.898519736,-0.0501,0.9843,0.0364,0.986
9.902019631,-0.0489,0.9848,0.0357,0.987
9.904008173,-0.0491,0.9857,0.0362,0.988
9.90720734,-0.0486,0.9867,0.0357,0.989
9.908089579,-0.0486,0.9874,0.0376,0.989
9.911571402,-0.0489,0.9877,0.0374,0.990
9.913638121,-0.0474,0.9889,0.0376,0.991
9.915526975,-0.0476,0.9872,0.0371,0.989
9.919043069,-0.0476,0.9884,0.0357,0.990
9.922145517,-0.0472,0.9887,0.0359,0.990
9.922856194,-0.0479,0.9887,0.0352,0.990
9.924818642,-0.0486,0.9913,0.0354,0.993
9.926697808,-0.0486,0.9918,0.0349,0.994
9.92933734,-0.0486,0.9901,0.0357,0.992
9.931554058,-0.0496,0.9906,0.0357,0.992
9.934548433,-0.0498,0.9935,0.0354,0.995
9.936157965,-0.0479,0.9931,0.0371,0.995
9.939039683,-0.0498,0.9948,0.0376,0.997
9.940838121,-0.0486,0.9955,0.0374,0.997
9.944141611,-0.0479,0.9957,0.0367,0.998
9.946910048,-0.0491,0.9962,0.0349,0.998
9.947858173,-0.0479,0.9945,0.0362,0.996
9.950397079,-0.0469,0.9957,0.0364,0.998
9.952634267,-0.0479,0.9974,0.0367,0.999
9.955307548,-0.0469,0.9960,0.0359,0.998
9.957303694,-0.0479,0.9989,0.0352,1.001
9.95965661,-0.0481,0.9999,0.0357,1.002
9.965581194,-0.0486,1.0001,0.0352,1.002
9.966207027,-0.0496,0.9992,0.0337,1.001
9.970031038,-0.0479,0.9999,0.0342,1.002
9.970228017,-0.0479,1.0021,0.0352,1.004
9.97173484,-0.0489,1.0016,0.0354,1.003
9.975001871,-0.0484,1.0026,0.0354,1.004
9.976441923,-0.0476,1.0031,0.0354,1.005
9.978784006,-0.0481,1.0050,0.0362,1.007
9.98222734,-0.0462,1.0055,0.0367,1.007
9.985084579,-0.0457,1.0072,0.0367,1.009
9.987196767,-0.0452,1.0082,0.0357,1.010
9.988241923,-0.0454,1.0085,0.0342,1.010
9.990558538,-0.0467,1.0080,0.0337,1.010
9.992564371,-0.0469,1.0053,0.0345,1.007
9.996924006,-0.0472,1.0070,0.0345,1.009
9.997608329,-0.0479,1.0099,0.0340,1.012
10.000072027,-0.0476,1.0102,0.0342,1.012
10.002317548,-0.0472,1.0112,0.0340,1.013
10.005051715,-0.0467,1.0119,0.0362,1.014
10.00674635,-0.0472,1.0121,0.0381,1.014
10.00936484,-0.0467,1.0129,0.0369,1.015
10.01156109,-0.0459,1.0129,0.0367,1.015
10.014291558,-0.0469,1.0131,0.0357,1.015
10.016306923,-0.0462,1.0136,0.0347,1.015
10.018854683,-0.0454,1.0153,0.0362,1.017
10.02124385,-0.0459,1.0153,0.0369,1.017
10.023202183,-0.0459,1.0170,0.0364,1.019
10.025503381,-0.0469,1.0163,0.0369,1.018
10.028806767,-0.0445,1.0180,0.0379,1.020
10.031966871,-0.0454,1.0165,0.0391,1.018
10.033089631,-0.0454,1.0155,0.0381,1.017
10.035546246,-0.0467,1.0180,0.0376,1.020
10.038751194,-0.0454,1.0168,0.0371,1.018
10.039881298,-0.0462,1.0197,0.0371,1.021
10.041941142,-0.0447,1.0209,0.0384,1.023
10.044220308,-0.0454,1.0209,0.0371,1.023
10.049292288,-0.0469,1.0219,0.0364,1.024
10.0500076,-0.0479,1.0216,0.0359,1.023
10.052187548,-0.0474,1.0224,0.0384,1.024
10.055002027,-0.0440,1.0224,0.0374,1.024
10.056381194,-0.0464,1.0241,0.0384,1.026
10.058521558,-0.0467,1.0231,0.0376,1.025
10.060568381,-0.0464,1.0234,0.0371,1.025
10.06395286,-0.0462,1.0241,0.0384,1.026
10.06594786,-0.0462,1.0246,0.0396,1.026
10.06793135,-0.0450,1.0246,0.0393,1.026
10.070696506,-0.0464,1.0256,0.0393,1.027
10.072454319,-0.0454,1.0270,0.0379,1.029
10.075628017,-0.0464,1.0258,0.0389,1.028
10.077809423,-0.0469,1.0290,0.0381,1.031
10.080047965,-0.0464,1.0275,0.0374,1.029
10.082124788,-0.0454,1.0295,0.0384,1.031
10.084956975,-0.0447,1.0302,0.0381,1.032
10.087747913,-0.0432,1.0304,0.0393,1.032
10.091940933,-0.0459,1.0309,0.0391,1.033
10.092211298,-0.0464,1.0331,0.0398,1.035
10.094004371,-0.0454,1.0343,0.0401,1.036
10.095904996,-0.0437,1.0331,0.0396,1.035
10.09883234,-0.0442,1.0331,0.0396,1.035
10.101302965,-0.0447,1.0343,0.0391,1.036
10.103756402,-0.0447,1.0348,0.0389,1.037
10.105449631,-0.0445,1.0356,0.0406,1.037
10.107784319,-0.0435,1.0343,0.0415,1.036
10.11054984,-0.0425,1.0343,0.0428,1.036
10.112717756,-0.0435,1.0346,0.0413,1.036
10.115158121,-0.0432,1.0351,0.0423,1.037
10.117282392,-0.0430,1.0356,0.0415,1.037
10.119478069,-0.0440,1.0373,0.0415,1.039
10.122325621,-0.0445,1.0378,0.0420,1.040
10.124269163,-0.0442,1.0358,0.0425,1.038
10.126625413,-0.0435,1.0356,0.0428,1.037
10.129469423,-0.0423,1.0378,0.0423,1.039
10.13224536,-0.0447,1.0392,0.0428,1.041
10.133848694,-0.0428,1.0390,0.0418,1.041
10.136071194,-0.0425,1.0392,0.0423,1.041
10.138472913,-0.0437,1.0395,0.0418,1.041
10.140876038,-0.0447,1.0414,0.0428,1.043
10.143412704,-0.0450,1.0422,0.0432,1.044
10.148523746,-0.0435,1.0407,0.0415,1.042
10.149181246,-0.0437,1.0412,0.0413,1.043
10.150379423,-0.0440,1.0409,0.0401,1.043
10.152628069,-0.0425,1.0414,0.0391,1.043
10.157001142,-0.0423,1.0424,0.0396,1.044
10.157809579,-0.0425,1.0409,0.0396,1.043
10.159869579,-0.0428,1.0412,0.0430,1.043
10.162824006,-0.0411,1.0422,0.0435,1.044
10.167906819,-0.0406,1.0426,0.0423,1.044
10.168510569,-0.0411,1.0424,0.0430,1.044
10.17135786,-0.0398,1.0419,0.0430,1.044
10.171672079,-0.0408,1.0439,0.0403,1.045
10.176000465,-0.0428,1.0436,0.0393,1.045
10.176791506,-0.0418,1.0441,0.0389,1.046
10.17883234,-0.0411,1.0458,0.0389,1.047
10.181450829,-0.0413,1.0453,0.0396,1.047
10.183014162,-0.0408,1.0453,0.0396,1.047
10.185653537,-0.0408,1.0451,0.0408,1.047
10.188046194,-0.0411,1.0446,0.0413,1.046
10.190059006,-0.0415,1.0458,0.0406,1.047
10.192299371,-0.0403,1.0446,0.0423,1.046
10.195178798,-0.0396,1.0448,0.0415,1.046
10.197830308,-0.0398,1.0448,0.0413,1.046
10.199613798,-0.0401,1.0426,0.0415,1.044
10.20284161,-0.0396,1.0429,0.0403,1.044
10.204800048,-0.0398,1.0429,0.0406,1.044
10.206826558,-0.0403,1.0451,0.0393,1.047
10.208929319,-0.0384,1.0456,0.0389,1.047
10.211293485,-0.0401,1.0448,0.0398,1.046
10.214313485,-0.0389,1.0446,0.0418,1.046
10.216371454,-0.0381,1.0451,0.0425,1.047
10.218367079,-0.0384,1.0446,0.0428,1.046
10.221863433,-0.0386,1.0429,0.0420,1.044
10.223592444,-0.0389,1.0426,0.0413,1.044
10.225855985,-0.0393,1.0439,0.0415,1.045
10.228632079,-0.0393,1.0424,0.0406,1.044
10.230448433,-0.0379,1.0409,0.0398,1.042
10.233017235,-0.0374,1.0434,0.0396,1.045
10.234938017,-0.0374,1.0446,0.0389,1.046
10.23773984,-0.0362,1.0436,0.0386,1.045
10.239665204,-0.0374,1.0434,0.0389,1.045
10.243085152,-0.0357,1.0436,0.0379,1.045
10.245190465,-0.0354,1.0441,0.0379,1.045
10.247034006,-0.0340,1.0429,0.0371,1.044
10.249327912,-0.0354,1.0424,0.0384,1.044
10.252068121,-0.0352,1.0426,0.0408,1.044
10.25459135,-0.0362,1.0419,0.0389,1.043
10.256174683,-0.0369,1.0402,0.0389,1.042
10.258505673,-0.0357,1.0400,0.0374,1.041
10.261610256,-0.0352,1.0392,0.0376,1.041
10.267396715,-0.0374,1.0392,0.0381,1.041
10.26802411,-0.0371,1.0397,0.0384,1.041
10.268474058,-0.0376,1.0405,0.0367,1.042
10.270917965,-0.0364,1.0380,0.0369,1.039
10.274408173,-0.0364,1.0409,0.0364,1.042
10.27484859,-0.0359,1.0424,0.0369,1.044
10.27712161,-0.0354,1.0417,0.0369,1.043
10.279958537,-0.0349,1.0397,0.0374,1.041
10.283137756,-0.0332,1.0383,0.0379,1.039
10.2843751,-0.0327,1.0383,0.0369,1.039
10.286452912,-0.0337,1.0397,0.0371,1.041
10.289175256,-0.0342,1.0380,0.0374,1.039
10.291666975,-0.0364,1.0390,0.0364,1.040
10.293842756,-0.0357,1.0380,0.0362,1.039
10.296850985,-0.0374,1.0370,0.0352,1.038
10.298922496,-0.0376,1.0375,0.0376,1.039
10.301612287,-0.0340,1.0387,0.0364,1.040
10.303028225,-0.0330,1.0365,0.0354,1.038
10.305889319,-0.0340,1.0343,0.0347,1.035
10.308046142,-0.0332,1.0348,0.0364,1.036
10.310454006,-0.0335,1.0351,0.0352,1.036
10.313114944,-0.0327,1.0341,0.0357,1.035
10.315303121,-0.0327,1.0336,0.0369,1.035
10.317596819,-0.0313,1.0339,0.0374,1.035
10.319663433,-0.0318,1.0341,0.0367,1.035
10.32259885,-0.0335,1.0334,0.0369,1.035
10.325243433,-0.0332,1.0321,0.0349,1.033
10.326583329,-0.0342,1.0302,0.0352,1.031
10.32969286,-0.0327,1.0307,0.0352,1.032
10.331315933,-0.0337,1.0309,0.0367,1.032
10.334698694,-0.0335,1.0304,0.0369,1.032
10.336797392,-0.0320,1.0287,0.0369,1.030
10.338679267,-0.0320,1.0282,0.0357,1.029
10.341109319,-0.0303,1.0282,0.0359,1.029
10.343809631,-0.0323,1.0270,0.0381,1.028
10.3456951,-0.0310,1.0251,0.0384,1.026
10.348184527,-0.0323,1.0241,0.0369,1.025
10.350463694,-0.0315,1.0251,0.0364,1.026
10.353521142,-0.0301,1.0256,0.0362,1.027
10.359453225,-0.0306,1.0243,0.0359,1.025
10.360334735,-0.0293,1.0231,0.0371,1.024
10.360946767,-0.0320,1.0229,0.0359,1.024
10.363074735,-0.0308,1.0212,0.0369,1.022
10.36519135,-0.0293,1.0219,0.0371,1.023
10.366550569,-0.0303,1.0224,0.0384,1.024
10.369701558,-0.0301,1.0219,0.0386,1.023
10.371757131,-0.0278,1.0195,0.0381,1.021
10.373545412,-0.0291,1.0182,0.0379,1.019
10.376064319,-0.0278,1.0160,0.0376,1.017
10.379286767,-0.0288,1.0185,0.0381,1.020
10.380743121,-0.0276,1.0165,0.0374,1.018
10.383156923,-0.0271,1.0160,0.0367,1.017
10.385835517,-0.0283,1.0160,0.0374,1.017
10.38856859,-0.0276,1.0131,0.0369,1.014
10.390559371,-0.0291,1.0133,0.0367,1.014
10.39329135,-0.0306,1.0136,0.0371,1.015
10.39513161,-0.0301,1.0136,0.0374,1.015
10.398022235,-0.0286,1.0129,0.0364,1.014
10.400038069,-0.0276,1.0131,0.0381,1.014
10.402343329,-0.0278,1.0114,0.0391,1.013
10.404286194,-0.0264,1.0087,0.0396,1.010
10.407040621,-0.0278,1.0077,0.0401,1.009
10.408916558,-0.0283,1.0092,0.0393,1.010
10.411819475,-0.0281,1.0090,0.0386,1.010
10.41420885,-0.0266,1.0085,0.0364,1.009
10.416500933,-0.0251,1.0090,0.0371,1.010
10.418297548,-0.0259,1.0070,0.0376,1.008
10.421539892,-0.0261,1.0068,0.0374,1.008
10.423110517,-0.0273,1.0050,0.0371,1.006
10.425368225,-0.0273,1.0050,0.0391,1.006
10.428213694,-0.0266,1.0046,0.0411,1.006
10.430876194,-0.0266,1.0038,0.0415,1.005
10.432568329,-0.0251,1.0036,0.0406,1.005
10.435529162,-0.0254,1.0036,0.0391,1.005
10.437090204,-0.0269,1.0016,0.0396,1.003
10.4398176,-0.0266,0.9996,0.0415,1.001
10.44230536,-0.0256,1.0004,0.0398,1.001
10.444332912,-0.0259,1.0001,0.0406,1.001
10.447565985,-0.0251,0.9984,0.0403,1.000
10.44927135,-0.0247,0.9965,0.0391,0.998
10.45143635,-0.0254,0.9965,0.0398,0.998
10.453638485,-0.0251,0.9965,0.0411,0.998
10.456856246,-0.0256,0.9972,0.0406,0.998
10.458517131,-0.0239,0.9952,0.0413,0.996
10.461023485,-0.0239,0.9955,0.0418,0.997
10.462933537,-0.0249,0.9962,0.0425,0.997
10.467565204,-0.0264,0.9955,0.0420,0.997
10.468172287,-0.0266,0.9921,0.0413,0.993
10.471819475,-0.0249,0.9918,0.0408,0.993
10.473947652,-0.0244,0.9916,0.0389,0.993
10.475018017,-0.0242,0.9909,0.0379,0.992
10.477225569,-0.0225,0.9904,0.0386,0.991
10.480319319,-0.0217,0.9913,0.0396,0.992
10.482330777,-0.0232,0.9911,0.0401,0.992
10.484502704,-0.0222,0.9894,0.0423,0.991
10.486496194,-0.0230,0.9877,0.0420,0.989
10.489803433,-0.0242,0.9869,0.0423,0.988
10.49205161,-0.0249,0.9872,0.0415,0.988
10.494287079,-0.0232,0.9869,0.0413,0.988
10.496642287,-0.0232,0.9850,0.0418,0.986
10.498659371,-0.0237,0.9850,0.0418,0.986
10.501473173,-0.0247,0.9838,0.0415,0.985
10.503006298,-0.0220,0.9848,0.0413,0.986
10.50580036,-0.0239,0.9855,0.0401,0.987
10.508292027,-0.0244,0.9833,0.0396,0.984
10.510174371,-0.0225,0.9813,0.0398,0.982
10.513025621,-0.0220,0.9806,0.0411,0.982
10.514710829,-0.0212,0.9774,0.0423,0.979
10.517953381,-0.0225,0.9777,0.0430,0.979
10.519577183,-0.0212,0.9772,0.0440,0.978
10.52229661,-0.0205,0.9772,0.0442,0.978
10.524787131,-0.0220,0.9774,0.0428,0.979
10.527414735,-0.0217,0.9757,0.0420,0.977
10.528911975,-0.0210,0.9762,0.0413,0.977
10.531794006,-0.0210,0.9757,0.0406,0.977
10.534183485,-0.0215,0.9757,0.0411,0.977
10.536009423,-0.0212,0.9747,0.0423,0.976
10.538872756,-0.0215,0.9743,0.0423,0.975
10.540725725,-0.0222,0.9735,0.0435,0.975
10.543738798,-0.0215,0.9733,0.0435,0.974
10.545926142,-0.0220,0.9718,0.0413,0.973
10.548226975,-0.0203,0.9713,0.0406,0.972
10.550236298,-0.0203,0.9703,0.0406,0.971
10.552931506,-0.0190,0.9689,0.0403,0.970
10.555532704,-0.0198,0.9674,0.0411,0.968
10.557565048,-0.0217,0.9684,0.0393,0.969
10.559707964,-0.0225,0.9674,0.0396,0.968
10.561875464,-0.0208,0.9674,0.0393,0.968
10.564804162,-0.0200,0.9686,0.0391,0.970
10.570702964,-0.0195,0.9691,0.0398,0.970
10.571364475,-0.0198,0.9684,0.0403,0.969
10.571772183,-0.0200,0.9684,0.0393,0.969
10.578918485,-0.0208,0.9679,0.0393,0.969
10.579370464,-0.0208,0.9669,0.0406,0.968
10.579599214,-0.0195,0.9664,0.0396,0.967
10.582008485,-0.0188,0.9664,0.0403,0.967
10.583665569,-0.0183,0.9642,0.0413,0.965
10.586006089,-0.0200,0.9623,0.0393,0.963
10.587610985,-0.0212,0.9642,0.0393,0.965
10.590070725,-0.0200,0.9633,0.0376,0.964
10.592829058,-0.0200,0.9628,0.0369,0.964
10.594841558,-0.0171,0.9642,0.0369,0.965
10.599351298,-0.0178,0.9633,0.0381,0.964
10.600016923,-0.0178,0.9638,0.0376,0.965
10.602428173,-0.0168,0.9630,0.0384,0.964
10.604121819,-0.0190,0.9623,0.0386,0.963
10.606544267,-0.0183,0.9613,0.0393,0.962
10.609143277,-0.0198,0.9601,0.0393,0.961
10.611846819,-0.0190,0.9628,0.0381,0.964
10.614125464,-0.0186,0.9623,0.0364,0.963
10.616029371,-0.0198,0.9613,0.0374,0.962
10.619390569,-0.0200,0.9601,0.0359,0.961
10.620670048,-0.0193,0.9608,0.0359,0.962
10.624693016,-0.0195,0.9608,0.0364,0.962
10.625670412,-0.0181,0.9601,0.0362,0.961
10.628561037,-0.0200,0.9608,0.0357,0.962
10.630005152,-0.0193,0.9611,0.0367,0.962
10.633027339,-0.0188,0.9596,0.0364,0.960
10.635768746,-0.0205,0.9608,0.0374,0.962
10.637090204,-0.0193,0.9594,0.0376,0.960
10.639666506,-0.0178,0.9598,0.0369,0.961
10.642007027,-0.0161,0.9603,0.0371,0.961
10.644123069,-0.0173,0.9625,0.0369,0.963
10.646676089,-0.0203,0.9603,0.0359,0.961
10.648996141,-0.0215,0.9586,0.0359,0.960
10.651848329,-0.0198,0.9579,0.0359,0.959
10.655032131,-0.0198,0.9591,0.0369,0.960
10.66374661,-0.0200,0.9598,0.0367,0.961
10.664928173,-0.0193,0.9606,0.0367,0.961
10.66569536,-0.0186,0.9608,0.0364,0.962
10.665995569,-0.0171,0.9603,0.0371,0.961
10.666324631,-0.0176,0.9596,0.0357,0.960
10.670291141,-0.0171,0.9594,0.0340,0.960
10.670649944,-0.0183,0.9601,0.0357,0.961
10.673031714,-0.0198,0.9596,0.0354,0.960
10.675441089,-0.0181,0.9608,0.0352,0.962
10.677189527,-0.0193,0.9601,0.0349,0.961
10.679281714,-0.0190,0.9601,0.0354,0.961
10.682205725,-0.0186,0.9613,0.0357,0.962
10.68552911,-0.0188,0.9586,0.0376,0.960
10.686426037,-0.0193,0.9586,0.0362,0.960
10.689636454,-0.0183,0.9586,0.0376,0.960
10.691550985,-0.0183,0.9611,0.0371,0.962
10.693674579,-0.0190,0.9633,0.0349,0.964
10.696513069,-0.0186,0.9611,0.0349,0.962
10.698976871,-0.0190,0.9608,0.0354,0.962
10.700574475,-0.0183,0.9606,0.0371,0.961
10.70295411,-0.0200,0.9611,0.0379,0.962
10.706438589,-0.0188,0.9596,0.0367,0.960
10.708745464,-0.0193,0.9591,0.0374,0.960
10.710848746,-0.0190,0.9608,0.0369,0.962
10.712339839,-0.0200,0.9603,0.0357,0.961
10.715222183,-0.0200,0.9616,0.0367,0.962
10.717672496,-0.0200,0.9638,0.0381,0.965
10.71934911,-0.0195,0.9620,0.0376,0.963
10.72241161,-0.0205,0.9623,0.0369,0.963
10.725547756,-0.0200,0.9638,0.0369,0.965
10.72651411,-0.0195,0.9647,0.0376,0.966
10.729837183,-0.0186,0.9625,0.0369,0.963
10.73243036,-0.0181,0.9638,0.0379,0.965
10.735302444,-0.0193,0.9628,0.0376,0.964
10.735908016,-0.0188,0.9633,0.0364,0.964
10.738242287,-0.0190,0.9647,0.0357,0.966
10.741679996,-0.0195,0.9659,0.0379,0.967
10.74360161,-0.0188,0.9635,0.0374,0.964
10.745289266,-0.0183,0.9640,0.0379,0.965
10.748489266,-0.0176,0.9659,0.0367,0.967
10.750120673,-0.0193,0.9681,0.0371,0.969
10.75356536,-0.0205,0.9703,0.0379,0.971
10.754750308,-0.0193,0.9691,0.0384,0.970
10.757914787,-0.0190,0.9691,0.0389,0.970
10.759644787,-0.0188,0.9677,0.0398,0.969
10.761907183,-0.0181,0.9674,0.0384,0.968
10.770328433,-0.0200,0.9691,0.0381,0.970
10.771183173,-0.0181,0.9689,0.0396,0.970
10.771774683,-0.0193,0.9711,0.0393,0.972
10.772333121,-0.0198,0.9723,0.0401,0.973
10.780973746,-0.0203,0.9718,0.0384,0.973
10.781460308,-0.0217,0.9723,0.0386,0.973
10.781736194,-0.0232,0.9721,0.0393,0.973
10.781899735,-0.0210,0.9728,0.0403,0.974
10.782789006,-0.0227,0.9738,0.0398,0.975
10.785592235,-0.0210,0.9740,0.0411,0.975
10.7879651,-0.0220,0.9755,0.0408,0.977
10.790793329,-0.0222,0.9769,0.0393,0.978
10.792222183,-0.0215,0.9760,0.0406,0.977
10.79483536,-0.0208,0.9767,0.0396,0.978
10.797999266,-0.0225,0.9772,0.0406,0.978
10.800272652,-0.0222,0.9786,0.0411,0.980
10.802289475,-0.0222,0.9796,0.0408,0.981
10.804097183,-0.0215,0.9784,0.0411,0.979
10.807160881,-0.0205,0.9782,0.0411,0.979
10.809479787,-0.0188,0.9808,0.0398,0.982
10.812105673,-0.0205,0.9826,0.0420,0.984
10.813450985,-0.0193,0.9821,0.0428,0.983
10.816420725,-0.0210,0.9838,0.0440,0.985
10.818769058,-0.0230,0.9818,0.0430,0.983
10.820522287,-0.0212,0.9818,0.0435,0.983
10.824228173,-0.0222,0.9848,0.0420,0.986
10.826329996,-0.0212,0.9855,0.0418,0.987
10.828254319,-0.0217,0.9865,0.0408,0.988
10.83009911,-0.0212,0.9862,0.0423,0.987
10.832689996,-0.0215,0.9879,0.0420,0.989
10.835007496,-0.0225,0.9865,0.0413,0.988
10.837750152,-0.0220,0.9857,0.0420,0.987
10.839993537,-0.0220,0.9879,0.0413,0.989
10.841948693,-0.0227,0.9879,0.0411,0.989
10.844594266,-0.0232,0.9894,0.0418,0.991
10.846598433,-0.0225,0.9909,0.0411,0.992
10.849780881,-0.0230,0.9909,0.0415,0.992
10.851154839,-0.0222,0.9928,0.0435,0.994
10.854403798,-0.0242,0.9921,0.0437,0.993
10.856651871,-0.0242,0.9909,0.0430,0.992
